ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
50485	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1	SMARCAL1	-0.51144558153111	-1	-0.396805674238827	-1	0.00190705874537223	0
64747	major facilitator superfamily domain containing 1	MFSD1	-0.169061642482902	0	-0.407912958103285	-1	-0.329756674548122	-1
133957	coiled-coil domain containing 127	CCDC127	-0.46869964197966	-1	-0.271015809774989	0	-0.168354877970531	0
55967	NADH:ubiquinone oxidoreductase subunit A12	NDUFA12	-0.127093163754806	0	-0.415383364414446	-1	-0.36647171317531	0
2280	FKBP prolyl isomerase 1A	FKBP1A	-0.168909647617687	0	-0.321088401842614	-1	-0.419211397973141	-1
83759	RNA binding motif protein 4B	RBM4B	-0.239035875128137	0	-0.295163852124114	0	-0.375447954413659	-1
29915	host cell factor C2	HCFC2	-0.220083123148756	0	-0.134524386467691	0	-0.555081066069373	-1
900	cyclin G1	CCNG1	-0.532178524598665	-1	-0.436890939044579	0	0.0587079135409567	0
10945	KDEL endoplasmic reticulum protein retention receptor 1	KDELR1	-0.276977324660454	-1	-0.383626065198488	-1	-0.249758554447583	0
7841	mannosyl-oligosaccharide glucosidase	MOGS	-0.531149892815847	-1	-0.443690421561913	-1	0.0629766086365535	0
80335	WD repeat domain 82	WDR82	-0.435661835336681	-1	-0.287125144830057	0	-0.190261921775244	0
6185	ribophorin II	RPN2	-0.261527687754668	0	-0.348446249331317	-1	-0.303460565862936	-1
51604	phosphatidylinositol glycan anchor biosynthesis class T	PIGT	-0.194846504431665	0	-0.439500374265968	-1	-0.279452710216859	0
3476	immunoglobulin binding protein 1	IGBP1	-0.375520326407171	0	-0.440391680636424	-1	-0.0988679310283107	0
26024	pentatricopeptide repeat domain 1	PTCD1	-0.489405218098184	-1	-0.330918061421317	-1	-0.0962656333095513	0
28998	mitochondrial ribosomal protein L13	MRPL13	-0.277062094316667	0	-0.453159223005725	-1	-0.187749631464616	0
112770	glycosylated lysosomal membrane protein	GLMP	-0.347868490388167	0	-0.461809586993207	-1	-0.108688678566617	0
79735	TBC1 domain family member 17	TBC1D17	-0.229179926500063	0	-0.392615495267274	-1	-0.298145264446223	0
84262	proteasome assembly chaperone 3	PSMG3	-0.378843607983843	0	-0.416149769340212	-1	-0.12553430291549	0
10745	putative homeodomain transcription factor 1	PHTF1	-0.134386817000198	0	-0.313145618500629	0	-0.473633257620046	-1
9039	ubiquitin like modifier activating enzyme 3	UBA3	-0.309472932058144	0	-0.489768753047993	-1	-0.122024271024834	0
22864	R3H domain containing 2	R3HDM2	-0.171286186382947	0	-0.505224429931284	-1	-0.245303834860659	0
3516	recombination signal binding protein for immunoglobulin kappa J region	RBPJ	-0.17446643292983	0	-0.425601379202124	-1	-0.321966868565459	0
55471	NADH:ubiquinone oxidoreductase complex assembly factor 7	NDUFAF7	-0.436277092057519	0	-0.467818438522876	-1	-0.0184608557727106	0
23522	lysine acetyltransferase 6B	KAT6B	-0.446592755526648	-1	-0.242128455034742	0	-0.234802392081283	0
60412	exocyst complex component 4	EXOC4	-0.172207093106023	0	-0.440501210068785	-1	-0.310912648507987	0
29880	ALG5 dolichyl-phosphate beta-glucosyltransferase	ALG5	-0.0682281340749977	0	-0.281088613331985	0	-0.575034517801885	-1
23519	acidic nuclear phosphoprotein 32 family member D	ANP32D	-0.390549464844764	0	-0.437236335660931	-1	-0.0966424633912624	0
1201	CLN3 lysosomal/endosomal transmembrane protein, battenin	CLN3	-0.437777808276401	-1	-0.337239038216	-1	-0.151388825302364	0
5875	Rab geranylgeranyltransferase subunit alpha	RABGGTA	-0.428227663186334	0	-0.494615491352521	-1	-0.00368250689071736	0
64766	S100P binding protein	S100PBP	-0.500853174215891	-1	-0.420876060787009	0	-0.00701262015267368	0
23116	TOG array regulator of axonemal microtubules 1	TOGARAM1	-0.655301027244299	-1	-0.420903579604342	0	0.147294405081063	0
2132	exostosin glycosyltransferase 2	EXT2	-0.316846928054074	-1	-0.463188472880965	-1	-0.149644937504652	0
8662	eukaryotic translation initiation factor 3 subunit B	EIF3B	-0.106464317890982	0	-0.158932645967694	0	-0.664303969417768	-1
79879	coiled-coil domain containing 134	CCDC134	-0.481754125007058	-1	-0.550685246593746	-1	0.101604293813343	0
8940	DNA topoisomerase III beta	TOP3B	-0.479369877353545	-1	-0.430964694981698	-1	-0.0212337453356817	0
10960	lectin, mannose binding 2	LMAN2	-0.22641424551956	0	-0.415542063824091	-1	-0.291876876041767	-1
29098	RAN guanine nucleotide release factor	RANGRF	-0.17706586453877	0	-0.519205170985279	-1	-0.238055045515313	0
54460	mitochondrial ribosomal protein S21	MRPS21	-0.165923846680764	0	-0.476145576085559	-1	-0.29284838925336	0
1894	epithelial cell transforming 2	ECT2	-0.616961298340305	-1	-0.415625349334533	0	0.0967238322940425	0
2720	galactosidase beta 1	GLB1	-0.238535669690743	0	-0.468425719422303	-1	-0.229001966710497	0
56674	TMEM9 domain family member B	TMEM9B	-0.149567543616172	0	-0.200509898330001	0	-0.587167387232743	-1
55627	sphingomyelin phosphodiesterase 4	SMPD4	-0.301390082174695	0	-0.248596827798501	0	-0.387560803554079	-1
374882	transmembrane protein 205	TMEM205	-0.239192531108506	0	-0.582193758353528	-1	-0.119580015743002	0
79668	poly(ADP-ribose) polymerase family member 8	PARP8	-0.419446783635227	0	-0.407576036506057	-1	-0.114655924840891	0
3052	holocytochrome c synthase	HCCS	-0.335834237227663	-1	-0.324032294983045	-1	-0.283546938164639	-1
4482	methionine sulfoxide reductase A	MSRA	-0.0250037540300401	0	-0.182363601732959	0	-0.7381814476591	-1
23155	chloride channel CLIC like 1	CLCC1	-0.31023798077679	0	-0.535466103691034	-1	-0.0998494880825493	0
10994	ilvB acetolactate synthase like	ILVBL	-0.182075792973281	0	-0.147778534253867	0	-0.615770206762305	-1
8773	synaptosome associated protein 23	SNAP23	-0.363851892152853	0	-0.660056289566711	-1	0.0775784701500726	0
10585	protein O-mannosyltransferase 1	POMT1	-0.336639726748288	-1	-0.420202414487282	-1	-0.189732278481372	0
51070	nitric oxide synthase interacting protein	NOSIP	-0.568996910145506	-1	-0.441518441543023	-1	0.0627979454893595	0
7767	zinc finger protein 224	ZNF224	-0.644895624425496	-1	-0.396776519107593	0	0.0934463999070765	0
22803	5'-3' exoribonuclease 2	XRN2	-0.252827380786439	0	-0.330258376663764	-1	-0.365358384794927	-1
8741	TNF superfamily member 13	TNFSF13	-0.25078462336927	0	-0.296742587967049	0	-0.402415728614388	-1
5431	RNA polymerase II subunit B	POLR2B	-0.305366045102188	0	-0.319833494721077	-1	-0.324818794907015	-1
23450	splicing factor 3b subunit 3	SF3B3	-0.254946051000029	0	-0.381957950292296	-1	-0.315567420237342	-1
29994	bromodomain adjacent to zinc finger domain 2B	BAZ2B	-0.00845862137171771	0	-0.555119740464647	-1	-0.389017451985103	0
2746	glutamate dehydrogenase 1	GLUD1	-0.177640770590161	0	-0.290279557421448	-1	-0.485820336600247	-1
1650	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit	DDOST	-0.24125397753282	0	-0.398080940412372	-1	-0.314551780124198	-1
60684	trafficking protein particle complex 11	TRAPPC11	-0.405736063819321	-1	-0.439026168218884	-1	-0.1096342941741	0
3018	H2B clustered histone 3	H2BC3	-0.728770791136348	-1	-0.273833333545285	0	0.0461168500179312	0
6726	signal recognition particle 9	SRP9	-0.233712123303118	0	-0.298173060606445	0	-0.425489872168381	-1
439	guided entry of tail-anchored proteins factor 3, ATPase	GET3	-0.269237788620011	0	-0.441635550171002	-1	-0.248454231482876	0
51621	Kruppel like factor 13	KLF13	-0.454440872309391	-1	-0.090700234183041	0	-0.414268199769607	0
26578	osteoclast stimulating factor 1	OSTF1	-0.323930581842266	-1	-0.383947153074892	-1	-0.251741293146193	0
29074	mitochondrial ribosomal protein L18	MRPL18	-0.198640626707681	0	-0.340259000135758	0	-0.422975791641628	-1
79932	KIAA0319 like	KIAA0319L	-0.567428232045879	-1	-0.619443121423597	-1	0.224912869193146	0
90933	tripartite motif containing 41	TRIM41	-0.531379752041797	-1	-0.497092821704348	-1	0.0662173831632433	0
83695	RAD9-HUS1-RAD1 interacting nuclear orphan 1	RHNO1	-0.492563800607572	-1	-0.454198347351564	-1	-0.0158911158549593	0
22879	MON1 homolog B, secretory trafficking associated	MON1B	-0.330865520427068	-1	-0.453803355925036	-1	-0.178197476579394	0
92675	D-aminoacyl-tRNA deacylase 1	DTD1	-0.0668091221111613	0	-0.24362790725942	0	-0.652981615618975	-1
8338	H2A clustered histone 20	H2AC20	-0.486361569485446	-1	-0.392711711050469	-1	-0.0863287724623998	0
54872	phosphatidylinositol glycan anchor biosynthesis class G	PIGG	-0.0900870618323033	0	-0.50808579052066	-1	-0.367608980434015	0
221477	chromosome 6 open reading frame 89	C6orf89	-0.404793334856977	-1	-0.472620295952035	-1	-0.0892962516790892	0
6311	ataxin 2	ATXN2	-0.518602002055506	-1	-0.278131550140415	-1	-0.170329216709836	0
130507	ubiquitin protein ligase E3 component n-recognin 3	UBR3	-0.238522405422627	0	-0.258656721765526	0	-0.471683328316415	-1
51257	membrane associated ring-CH-type finger 2	MARCHF2	-0.260946319607598	0	-0.633059850243885	-1	-0.0756304308026561	0
6138	ribosomal protein L15	RPL15	-0.245294240837598	0	-0.330961238212852	-1	-0.394760357969124	-1
92	activin A receptor type 2A	ACVR2A	0.120455500366232	0	-0.250530894562122	0	-0.843395802125258	-1
50484	ribonucleotide reductase regulatory TP53 inducible subunit M2B	RRM2B	-0.727846288504516	-1	-0.447819145759031	0	0.200502497012028	0
8673	vesicle associated membrane protein 8	VAMP8	-0.345417938874002	0	-0.422494173032995	-1	-0.207719958299739	0
55156	armadillo repeat containing 1	ARMC1	-0.297889086798468	0	-0.420660096019468	-1	-0.257156604708889	0
5834	glycogen phosphorylase B	PYGB	-0.371213723432607	0	-0.516636100538339	-1	-0.0885410422338211	0
10330	canopy FGF signaling regulator 2	CNPY2	-0.404775373861103	0	-0.615025200718234	-1	0.0431103319116737	0
6251	Ras suppressor protein 1	RSU1	-0.111224048210721	0	-0.297317960668886	0	-0.568588703828466	-1
204851	homeodomain interacting protein kinase 1	HIPK1	-0.372084896037876	0	-0.392664733372815	-1	-0.21312533229024	0
11212	pyridoxal phosphate binding protein	PLPBP	-0.252089661464545	0	-0.451123412951254	-1	-0.275834195411658	0
51258	mitochondrial ribosomal protein L51	MRPL51	-0.25166455868573	0	-0.47993907355519	-1	-0.248156693718673	0
23637	RAB GTPase activating protein 1	RABGAP1	-0.37706514977102	0	-0.409966051843874	-1	-0.192736808154942	0
100288778	WAS protein family homolog 8, pseudogene	WASH8P	-0.456713124903761	-1	-0.345177070423054	0	-0.178049347494657	0
9063	protein inhibitor of activated STAT 2	PIAS2	-0.226054263569976	0	-0.334272353427263	0	-0.421000290824246	-1
55763	exocyst complex component 1	EXOC1	-0.502474985048741	-1	-0.371797495028256	-1	-0.10801332003652	0
9159	proprotein convertase subtilisin/kexin type 7	PCSK7	-0.263333007932989	0	-0.450377997292334	-1	-0.268886983099934	0
63931	mitochondrial ribosomal protein S14	MRPS14	-0.221646521666319	0	-0.492991138401294	-1	-0.268083309551647	0
1453	casein kinase 1 delta	CSNK1D	-0.267938657443693	0	-0.336233808773498	-1	-0.379359520372018	-1
27339	pre-mRNA processing factor 19	PRPF19	-0.272273787815386	0	-0.497102025409207	-1	-0.215222105376354	0
9570	golgi SNAP receptor complex member 2	GOSR2	-0.223360200217924	0	-0.306647522587882	0	-0.454693451127403	-1
6397	SEC14 like lipid binding 1	SEC14L1	-0.440426528905325	-1	-0.423221998594171	-1	-0.12215666376734	0
1173	adaptor related protein complex 2 subunit mu 1	AP2M1	-0.172536649702465	0	-0.449998888188109	-1	-0.363659397183165	-1
51043	zinc finger and BTB domain containing 7B	ZBTB7B	-0.536724499963247	-1	-0.385139250024972	0	-0.0648334188707835	0
10273	STIP1 homology and U-box containing protein 1	STUB1	-0.298962697624967	0	-0.41827221262816	-1	-0.270173641426496	0
6193	ribosomal protein S5	RPS5	-0.167184750148113	0	-0.261778259041586	0	-0.558613509954775	-1
2873	G protein pathway suppressor 1	GPS1	-0.339136856476719	0	-0.437700071074195	-1	-0.211763952562967	0
7675	zinc finger protein 121	ZNF121	-0.0944343854893184	0	-0.203275972381407	0	-0.691090774155912	-1
23678	serum/glucocorticoid regulated kinase family member 3	SGK3	-0.70832629146873	-1	-0.292869124400498	0	0.0113379375303015	0
51692	cleavage and polyadenylation specific factor 3	CPSF3	-0.309132025616011	0	-0.490879977812556	-1	-0.190415709132221	0
8349	H2B clustered histone 21	H2BC21	-0.751639402573586	-1	-0.694818435439126	-1	0.45437193763655	0
7257	translin associated factor X	TSNAX	-0.380546814867346	-1	-0.432326972358723	-1	-0.179522936416429	0
55758	REST corepressor 3	RCOR3	-0.568230023321505	-1	-0.406483031945704	-1	-0.0184172392626483	0
51006	solute carrier family 35 member C2	SLC35C2	-0.348347877145184	-1	-0.51333345934755	-1	-0.131930545137394	0
2548	glucosidase alpha, acid	GAA	-0.28151725661942	0	-0.43322291228575	-1	-0.279120104385235	0
63826	serine racemase	SRR	-0.148650135856091	0	-0.319649847047501	0	-0.526432285152739	-1
5018	OXA1L mitochondrial inner membrane protein	OXA1L	-0.330205031960297	0	-0.479734862051707	-1	-0.18612280721783	0
5987	tripartite motif containing 27	TRIM27	-0.3972092751457	-1	-0.382456103839935	-1	-0.216651825405835	0
84792	family with sequence similarity 220 member A	FAM220A	-0.716685379515777	-1	-0.497133891018454	0	0.217223824646599	0
11325	DEAD-box helicase 42	DDX42	-0.205126228477425	0	-0.414402486676773	-1	-0.377929087152145	0
3066	histone deacetylase 2	HDAC2	-0.373520635489792	-1	-0.37530054059174	-1	-0.249186221807733	0
5436	RNA polymerase II subunit G	POLR2G	-0.291360867183489	0	-0.512973342235917	-1	-0.194650460756193	0
445372	TRIM6-TRIM34 readthrough	TRIM6-TRIM34	-0.707369518256295	-1	-0.451727757290838	0	0.159850668025262	0
54432	Yip1 domain family member 1	YIPF1	-0.485350040698963	-1	-0.43299553633873	-1	-0.0813609450107329	0
54838	WW domain binding protein 1 like	WBP1L	-0.444959848674261	0	-0.604724964052851	-1	0.0499100920678508	0
4735	septin 2	SEPTIN2	-0.101964599077347	0	-0.310521890687356	-1	-0.587469507857907	-1
129401	nucleoporin 35	NUP35	-0.17367372779959	0	-0.164416899036844	0	-0.663310608641392	-1
6901	tafazzin	TAZ	-0.173619816044608	0	-0.489992756949936	-1	-0.338562005854337	-1
55181	SMG8 nonsense mediated mRNA decay factor	SMG8	-0.443297822828328	-1	-0.335596276604653	0	-0.224368195732927	0
55670	peroxisomal biogenesis factor 26	PEX26	-0.479268607728617	-1	-0.297655448776649	0	-0.227806914370376	0
4358	mitochondrial inner membrane protein MPV17	MPV17	-0.271975246237204	0	-0.483728450602507	-1	-0.2498420233276	0
54556	inhibitor of growth family member 3	ING3	-0.102935989477942	0	-0.279572976750952	0	-0.62320250897834	-1
89894	transmembrane protein 116	TMEM116	-0.575233553169847	-1	-0.506449568535022	0	0.075746383270582	0
11191	phosphatase and tensin homolog pseudogene 1	PTENP1	-0.431127063854492	-1	-0.283283650848078	0	-0.291730965461879	0
340719	nanos C2HC-type zinc finger 1	NANOS1	-0.0934632098149759	0	-0.197267997540575	0	-0.7164426936637	-1
79034	chromosome 7 open reading frame 26	C7orf26	-0.341044718425557	0	-0.415729996947441	-1	-0.250602037355364	0
10573	mitochondrial ribosomal protein L28	MRPL28	-0.406992314503263	-1	-0.578835025257735	-1	-0.0221242741689132	0
8904	copine 1	CPNE1	-0.52259867546312	0	-0.517500141585026	-1	0.0302936221477896	0
27430	methionine adenosyltransferase 2B	MAT2B	-0.584111140890844	-1	-0.556970304827528	-1	0.130519526549469	0
51657	serine/threonine/tyrosine interacting like 1	STYXL1	-0.149187709954324	0	-0.491467469154374	-1	-0.371106058436851	-1
7918	G-patch domain and ankyrin repeats 1	GPANK1	-0.604828145258514	-1	-0.429161054663318	-1	0.0220814669394596	0
83443	splicing factor 3b subunit 5	SF3B5	-0.209515543851003	0	-0.406288238583473	-1	-0.396132014987074	-1
5878	RAB5C, member RAS oncogene family	RAB5C	-0.363947992453825	-1	-0.355427557348674	0	-0.292793607317465	-1
4534	myotubularin 1	MTM1	-0.495155611694395	0	-0.505010002103687	-1	-0.0120884786096482	0
57492	AT-rich interaction domain 1B	ARID1B	-0.537394327061241	-1	-0.720636206044484	-1	0.245532484679405	0
133619	proline rich coiled-coil 1	PRRC1	-0.231473730359699	0	-0.311848613626051	-1	-0.469365674574039	-1
23385	nicastrin	NCSTN	-0.335740008553154	0	-0.41515510779173	-1	-0.262284285686048	0
5595	mitogen-activated protein kinase 3	MAPK3	-0.403500003670658	0	-0.56168340558183	-1	-0.0483008945919003	0
3146	high mobility group box 1	HMGB1	-0.187493025982228	0	-0.468010247623665	-1	-0.358535628677359	0
2934	gelsolin	GSN	-0.0655678504861807	0	-0.249023842921611	0	-0.700072613453116	-1
7678	zinc finger protein 124	ZNF124	-0.345649475197913	0	-0.289888146960799	0	-0.379608149921166	-1
5451	POU class 2 homeobox 1	POU2F1	-0.725338464582364	-1	-0.186704230288125	0	-0.103138603264295	0
78988	mitochondrial ribosomal protein L57	MRPL57	-0.361671865284814	0	-0.517084099424645	-1	-0.136901300135493	0
26098	erythroid differentiation regulatory factor 1	EDRF1	-0.317594466845826	0	-0.437692519626173	-1	-0.260573589694985	0
3597	interleukin 13 receptor subunit alpha 1	IL13RA1	-0.320875479209453	-1	-0.509630613996254	-1	-0.189775608642726	0
10987	COP9 signalosome subunit 5	COPS5	-0.260603808115814	0	-0.421908610119816	-1	-0.338248749649784	-1
397	Rho GDP dissociation inhibitor beta	ARHGDIB	-0.0900022364869564	0	-0.192628110369848	0	-0.73896546793368	-1
4201	male-enhanced antigen 1	MEA1	-0.303645261641147	0	-0.412269261509584	-1	-0.305944888948472	0
1175	adaptor related protein complex 2 subunit sigma 1	AP2S1	-0.172274225036254	0	-0.315597109464909	0	-0.534322125835804	-1
3109	major histocompatibility complex, class II, DM beta	HLA-DMB	-0.151783781382044	0	-0.415336189925672	-1	-0.45566395465073	-1
83752	lon peptidase 2, peroxisomal	LONP2	-0.238344511858831	0	-0.5561312151303	-1	-0.229492474202759	0
4802	nuclear transcription factor Y subunit gamma	NFYC	-0.190147297238425	0	-0.236447148323435	0	-0.597708294634829	-1
5134	programmed cell death 2	PDCD2	-0.253222439887351	0	-0.207869714267151	0	-0.563837739668941	-1
57446	NDRG family member 3	NDRG3	-0.393804026582741	0	-0.538827775315541	-1	-0.093324352880698	0
29105	cilia and flagella associated protein 20	CFAP20	-0.37034704848214	0	-0.439282726074024	-1	-0.216613724167297	0
920	CD4 molecule	CD4	-0.205558853642323	0	-0.305001370370965	0	-0.516398269921888	-1
10228	syntaxin 6	STX6	-0.778395704801408	-1	-0.466843292138014	-1	0.217974521168479	0
27086	forkhead box P1	FOXP1	-0.274782019029578	0	-0.518604309370419	-1	-0.234364537143616	0
440248	hect domain and RLD 2 pseudogene 9	HERC2P9	-0.463171839257072	-1	-0.624601233935982	-1	0.0598283859746633	0
6599	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	SMARCC1	-0.21243762569555	0	-0.33434705600239	0	-0.481473076133886	-1
